Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
East Asia & Pacific,EAS,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of women age 15-49),SG.VAW.1549.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,,,,,16.57556915,17.41477013,17.98258972,18.30604935,18.38903999,18.32527924,18.53886986,19.09277916,18.94849968,19.71430969,19.23501015,18.41492081,17.53646088,17.09239006,16.44648933,16.22001076,15.76708984,15.6505003,15.42323017,14.90676975,14.51146984,14.30566978,14.01799011,14.18017006,
East Asia & Pacific,EAS,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,24.12449074,24.47720909,25.72537994,26.53841972,26.90101051,26.94257927,27.39946938,26.70774078,26.64924049,25.81822014,25.11985016,24.54317093,23.32460976,22.32832909,21.13727951,20.37737083,22.02312088,21.1626091,20.55664063,20.79109955,21.65531921,21.39672089,21.62919044,21.08661079,19.7094593,18.81421089,18.19158936,17.87425041,
East Asia & Pacific,EAS,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,23.51709938,23.37779999,23.41061974,23.4566803,23.56382942,23.70787048,23.93934059,24.15810966,24.46114922,24.33827972,23.82144928,23.16448975,22.5155201,21.94083977,20.98859978,20.2191906,19.65155983,19.15597916,19.22901917,18.76305008,18.40350914,18.29711914,18.24113083,17.73723984,17.43090057,17.20256042,16.96249962,17.43758965,
East Asia & Pacific,EAS,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,15.72463989,15.62528038,15.71078014,15.73871994,15.75384998,16.17131042,16.5820694,16.98521996,17.18757057,17.12599945,17.62033081,18.62112999,18.47380066,18.35886955,18.22398949,17.81263924,17.30830002,16.57696915,16.13145065,16.03047943,15.73188972,15.90250015,15.72830009,15.97340012,15.53404999,15.09060955,14.67755032,14.69768047,
East Asia & Pacific,EAS,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,,,,,14.15466976,13.90902996,14.09877968,14.61413956,15.08887959,15.09107971,15.95477009,17.66237068,17.50758934,16.02648926,16.52082062,16.81365013,16.94325066,15.84696007,15.69972992,15.77602959,15.68447971,16.24700928,16.13936043,17.50275993,16.97908974,16.19466019,15.60737038,15.41337967,
East Asia & Pacific,EAS,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,,,,,,,2900.5,3032.5,2865.5,3515,4078,,5173,2674,4037,,,6383,,,8309,,,,,,,,
East Asia & Pacific,EAS,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,,,,,,,2476,2437,2542,3416.5,4451,4447,7235,4284,4376,9347.5,,10247,,,12338.2,,,,,,,,
East Asia & Pacific,EAS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,15.78372005,15.06818728,14.04095376,14.60999934,13.35589964,14.28531591,13.38093688,13.14048948,13.51205829,12.8700797,12.80282455,13.69274594,13.00310514,12.39745276,12.97718091,12.65811993,12.86562392,12.56321259,14.20488824,14.51379865,15.20590895,14.66940704,16.82560298,17.43331758,19.30149218,20.41246622,,,
East Asia & Pacific,EAS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,26.19625392,25.76581137,25.32860556,24.58547492,23.86137481,22.90300025,23.01284208,22.80591338,22.9490118,22.73110805,22.26304182,21.55355446,20.91659822,19.59033676,17.71104472,16.59715976,16.07571092,15.03989166,14.75164434,14.45428507,13.72944677,13.0737015,13.37594046,13.34313461,13.75344205,13.85760268,,,
East Asia & Pacific,EAS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,5480.872884,,,,,5163.99214,,,,,4929.328911,,,,,4747.850958,,,,,4583.894084,,4521.583906,,,,
East Asia & Pacific,EAS,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,,,10106.115,,,,,10106.115,,,,,10116.115,,,,,10116.115,,,,,10106.115,,10106.115,,,,
East Asia & Pacific,EAS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,2.217196693,2.295417338,2.258406267,2.331518383,2.261993023,2.309392486,2.274756812,2.360896569,2.344009938,2.429480533,2.425897476,2.376858671,2.373390586,2.266403413,2.416009986,2.350189324,2.499359423,2.293848477,2.491738372,2.380878729,2.489114653,,
East Asia & Pacific,EAS,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,887.5277701,872.4587748,861.9908834,850.6587445,927.6841012,904.1098925,969.0363091,1057.098738,1209.706832,1238.671712,1440.468961,1436.884609,1672.768359,1116.033726,1459.431135,1387.507737,1557.713864,1461.815362,1638.697604,1605.42867,1704.611113,,
East Asia & Pacific,EAS,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,22.7050209,23.15596008,24.08370972,24.96203995,25.54540062,26.57266998,27.54599953,28.80884933,39.50104904,42.31409073,42.88462067,43.60169983,41.86814117,42.90377045,44.1802597,45.90174103,48.2929306,50.19178009,51.36550903,52.9346199,55.37945175,59.83581161,66.66304016,70.68132782,73.65730286,75.60756683,78.57621002,80.8429184,
East Asia & Pacific,EAS,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,22.25506973,23.03556061,23.76664925,24.62496948,25.19607925,26.18404007,27.17180061,28.40969086,39.24742126,41.9351387,42.45402908,43.3381691,41.2599411,42.2218895,43.4728508,45.03903961,47.14614868,49.01499939,50.52350998,52.21340942,54.66717148,59.24253082,66.5276413,70.66387177,73.54090118,75.25057983,78.11852264,80.52114868,
East Asia & Pacific,EAS,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,23.1297493,23.26943016,24.38191032,25.2783699,25.87240028,26.93527031,27.8939209,29.17794037,39.73379135,42.65904999,43.27547836,43.84024811,42.41889954,43.52248001,44.82342148,46.68376923,49.3296814,51.25170135,52.12083817,53.57917023,56.01488876,60.36436844,66.78356934,70.69685364,73.76080322,75.92526245,78.98387146,81.12992859,
East Asia & Pacific,EAS,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.927670002,0.938870013,0.947340012,0.947960019,0.954339981,0.958209991,0.963450015,0.969929993,0.971499979,0.97724998,0.981880009,0.987290025,0.985629976,0.986930013,0.990989983,0.989120007,0.98676002,0.983640015,0.985080004,0.984309971,0.992900014,0.995190024,0.992349982,0.994719982,0.99425,0.991819978,0.993719995,0.994369984,
East Asia & Pacific,EAS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.896120012,0.904940009,0.914650023,0.916800022,0.930620015,0.937170029,0.943859994,0.949280024,0.955200016,0.96351999,0.968190014,0.971880019,0.971490026,0.973320007,0.98040998,0.984790027,0.988860011,0.990490019,0.994340003,0.997739971,0.994889975,0.997529984,0.99879998,0.999260008,1.00206995,1.000800014,1.00346005,1.00304997,
East Asia & Pacific,EAS,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.832040012,0.837059975,0.850750029,0.857339978,0.88617003,0.89963001,0.910920024,0.915899992,0.930440009,0.944540024,0.951080024,0.954559982,0.958119988,0.962080002,0.973649979,0.985010028,0.995440006,1.001520038,1.007529974,1.015269995,0.998820007,1.001760006,1.007740021,1.005699992,1.012109995,1.012189984,1.016029954,1.014320016,
East Asia & Pacific,EAS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,7.381899834,7.552440166,7.712080002,8.452400208,9.451789856,10.37695026,11.28584003,12.5894804,13.34570026,14.49316025,15.6106596,17.14422989,18.96496964,20.75871086,22.24790001,23.26898003,24.04784012,24.52630997,25.03199959,26.4889698,27.9656105,29.35070992,31.66389084,34.13993073,40.45767975,43.0610199,45.04661179,46.69284821,
East Asia & Pacific,EAS,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.655529976,0.683189988,0.713699996,0.746640027,0.750060022,0.753780007,0.755320013,0.781579971,0.800660014,0.829999983,0.843219995,0.832679987,0.86480999,0.874310017,0.899569988,0.908230007,0.941999972,0.979149997,0.996930003,1.016770005,1.032709956,1.046409965,1.076959968,1.102730036,1.128340006,1.144580007,1.164340019,1.166429996,
East Asia & Pacific,EAS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,5.823480129,6.108290195,6.401140213,7.203070164,8.075320244,8.890930176,9.681200027,11.01521969,11.8389101,13.11972046,14.25582027,15.54703999,17.5615406,19.33750916,21.04640007,22.12520027,23.31277084,24.26144981,24.99247932,26.71550941,28.4294796,30.0385704,32.88037872,35.87451172,43.00180817,46.0946312,48.62630844,50.45011902,
East Asia & Pacific,EAS,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,8.883600235,8.940830231,8.9688797,9.647250175,10.76628017,11.79506969,12.81737995,14.09348965,14.78643036,15.80683041,16.9065094,18.67115021,20.30677986,22.11739922,23.39599037,24.36068916,24.74814034,24.77815056,25.0694809,26.27485085,27.52889061,28.70623016,30.53063965,32.53258896,38.11051941,40.27209091,41.76292038,43.25188065,
East Asia & Pacific,EAS,"Secondary education, duration (years)",SE.SEC.DURS,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
East Asia & Pacific,EAS,"Services, value added per worker (constant 2010 US$)",NV.SRV.EMPL.KD,,7649.130981,7818.113765,8033.483182,19574.97692,19282.54538,19183.1659,19212.12514,18877.40813,19069.683,19773.92732,20038.31235,20447.95686,20660.58092,20409.13919,20567.7219,20576.70569,20879.00996,20927.91492,20620.55459,20653.84085,20881.85693,21249.9477,21422.02649,21447.20188,21759.86729,22070.47775,,
East Asia & Pacific,EAS,"Share of youth not in education, employment or training, female (% of female youth population)",SL.UEM.NEET.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Share of youth not in education, employment or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Smoking prevalence, females (% of adults)",SH.PRV.SMOK.FE,,,,,,,,,,,5.17861804,,,,,4.341075685,,,,,3.717539671,3.57375727,3.522161877,3.389132539,3.274251918,3.215577896,3.109250814,,
East Asia & Pacific,EAS,"Smoking prevalence, males (% of adults)",SH.PRV.SMOK.MA,,,,,,,,,,,55.53833082,,,,,52.97774788,,,,,50.98866836,50.32226626,50.26042419,49.88620713,49.58261611,49.23906917,48.98444235,,
East Asia & Pacific,EAS,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,,,,,,,,,,,12.06794643,,,,,11.21994821,,,,,10.83817912,,,,,9.545478052,9.509257961,,
East Asia & Pacific,EAS,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,,,,,,,,,,,11.91151549,,,,,10.66723172,,,,,10.18386562,,,,,8.464730088,8.405119386,,
East Asia & Pacific,EAS,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,,,,,,,,,,,12.27884288,,,,,11.77128421,,,,,11.42895105,,,,,10.56984598,10.55726498,,
East Asia & Pacific,EAS,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,13.85,19.23,15.67,19.46,19.31,10.24,8.02,8.19,7.12,9.3,7.25,7.18,6.3,6.7,6.51,5.98,6.02,5.92,5.91,5.68,5.57,5.64,4.96,5.33,4.44,4.87,5.16,4.53,
East Asia & Pacific,EAS,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,6.82,9.84,11.28,14.33,12.27,6.42,6.92,6.12,5.72,6.45,5.6,6.18,4.85,4.81,4.33,3.76,3.4,3.56,3.51,3.33,3.39,3.92,2.61,2.68,3.1,3.12,3.01,2.53,
East Asia & Pacific,EAS,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,11.34271869,11.76175168,11.9247448,11.7274518,11.21555271,11.1767928,11.50649331,,11.81850378,12.02016839,11.87025414,11.71857503,,
East Asia & Pacific,EAS,tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,17.89692541,17.897352,
East Asia & Pacific,EAS,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,16.22054033,16.479742,
East Asia & Pacific,EAS,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,,,,,,,,,,,,,,,,,,,,,6.286364202,,,,,,6.556634139,,
East Asia & Pacific,EAS,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,,,,,,,,,,,,,,,,,,,,,2.252691328,,,,,,2.239371498,,
East Asia & Pacific,EAS,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,,,,,,,,,,,,,,,,,,,,,10.31305611,,,,,,10.7992043,,
East Asia & Pacific,EAS,Total fisheries production (metric tons),ER.FSH.PROD.MT,44392597.12,45171925.96,48980868.81,53048077.56,57340249.58,61832902.85,65401112.13,66269640.95,68223672.55,71053911.91,72818958.12,74437978.28,76998043.57,80432878.38,84141192.83,87521913.97,91007159.86,94614735.69,96845928.74,100579490,105739385,110032656.4,116630653.2,123545507.1,128030866.1,132039514.3,135112820.8,,
East Asia & Pacific,EAS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.524583764,1.010525923,0.941555671,0.782976314,0.698004095,0.742080317,0.849242274,0.781425808,0.61302044,0.61863123,1.004616011,1.035169228,0.933291275,1.046359077,1.801730013,2.213231593,2.741491025,3.400755293,5.059848031,2.513321318,3.727102893,4.761607847,2.998910751,2.63365724,2.283488099,1.450316282,1.310876269,1.566602233,
East Asia & Pacific,EAS,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,2.279334765,2.234292213,2.515072021,2.686565387,2.787467026,2.88841608,3.009249737,3.210596966,3.354130934,3.269448634,3.672886176,3.886124307,4.154074174,4.107017572,4.13414621,3.972217288,3.943857865,3.99696912,4.011697833,3.817429574,3.698128278,3.667293233,3.619452621,3.583701524,3.630144544,3.514936267,3.452552176,3.457763745
East Asia & Pacific,EAS,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,2.623236386,2.649182391,2.94699475,3.112167454,3.198464248,3.317278632,3.451379623,3.77772265,3.966161543,3.856505311,4.205667254,4.526935907,4.770025575,4.688791021,4.708795859,4.5896521,4.492894722,4.706011322,4.79610419,4.522458703,4.426477011,4.403098813,4.399947669,4.354815233,4.393230641,4.312259106,4.188220543,4.179674622
East Asia & Pacific,EAS,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,2.472697707,2.467275722,2.757738148,2.925996559,3.018416129,3.129145437,3.257552069,3.529105354,3.697636603,3.598656174,3.972415972,4.247143485,4.501014388,4.43562667,4.458752569,4.321694255,4.254264135,4.398112666,4.456076177,4.216976445,4.110952977,4.084320888,4.062427349,4.021065329,4.063068454,3.967198193,3.870138797,3.868098079
East Asia & Pacific,EAS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.612973579,2.628586134,2.609028275,2.869867589,3.030242091,3.110692887,3.214520587,3.366562655,3.697946506,3.782265573,3.714758538,3.888323204,4.410614893,4.384232866,4.323017416,4.442603777,4.31373727,4.23945605,4.334534106,4.273808799,4.004431517,3.909590423,3.845642792,3.765529221,3.76551233,,,3.700403916,
East Asia & Pacific,EAS,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,,4.817846381,4.857457939,5.587022329,6.057500702,6.456958337,6.855342658,7.233618296,7.811566382,8.299392235,8.146540052,9.023017628,9.622377126,10.07465081,10.24790468,10.62623505,10.18358356,9.743813703,9.736631364,9.898005241,9.416601521,9.477531892,9.344593582,9.472121414,9.595111664,9.868801372,9.654929789,9.539699346,9.575907332
East Asia & Pacific,EAS,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,,5.524310361,5.639864343,6.324521759,6.684731487,6.930076829,7.269401573,7.682637156,8.564453083,9.035687305,9.065302399,9.719408547,10.44225988,11.03080365,10.94529808,11.15583157,10.90852876,10.49939268,10.71888072,10.91964649,10.41564065,10.45869864,10.39636417,10.49670863,10.62881887,10.91518071,10.67416354,10.49755322,10.54934002
East Asia & Pacific,EAS,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,,5.144307867,5.236324998,5.93294,6.335577532,6.641591301,6.995557717,7.393334606,8.139809565,8.621549311,8.583420827,9.315292652,9.981444911,10.50679203,10.52745143,10.80737095,10.49799389,10.07913305,10.20531221,10.39113709,9.909506405,9.958885112,9.877544575,9.988469309,10.11500486,10.40376027,10.17620196,10.02610391,10.07185294
East Asia & Pacific,EAS,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Urban population,SP.URB.TOTL,618635395,640266843,661803860,683660730,706235490,729292138,752743751,776251306,800065083,823807779,848048901,876143990,906110370,936097191,966244012,996565974,1026510615,1056089402,1086256070,1116328691,1146568628,1174957658,1203047604,1231283401,1259874928,1288629541,1317732328,1346929005,
East Asia & Pacific,EAS,Urban population (% of total),SP.URB.TOTL.IN.ZS,33.96262827,34.65435872,35.35510064,36.07077411,36.8056693,37.55542594,38.3150159,39.07109864,39.84114238,40.61981848,41.42605877,42.41759371,43.50134705,44.58588328,45.67340203,46.75737088,47.81092986,48.84579962,49.88733949,50.91943226,51.94780684,52.87992782,53.77774168,54.66798271,55.55697443,56.44276949,57.32493059,58.19857661,
East Asia & Pacific,EAS,Urban population growth (annual %),SP.URB.GROW,3.487519225,3.496639244,3.363756414,3.302620508,3.30204135,3.264725198,3.215667875,3.122915995,3.067792198,2.967595575,2.942570174,3.312909075,3.42025744,3.309400487,3.220479806,3.13812677,3.004782602,2.881488663,2.856450216,2.768465174,2.70887394,2.475999195,2.390719853,2.347022421,2.322091484,2.282338696,2.258429291,2.215675853,
East Asia & Pacific,EAS,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,31.2199447,32.04480877,32.99978299,33.82027245,34.62782711,35.46958881,36.30962181,36.73323041,37.37519032,38.10791219,39.10566872,39.83394556,40.68059837,41.81944695,42.98153206,43.97971389,44.67279496,45.46797822,46.22438362,47.10004759,47.90564298,48.70291778,49.5424946,50.25461363,51.1960505,51.9310974,52.5354089,53.11829187
East Asia & Pacific,EAS,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,,39.45414925,40.23368126,41.10826998,41.790612,42.48431897,43.15200248,43.76218517,43.8412283,44.16420227,44.77122538,45.66063471,46.17081777,46.7036393,47.73595342,48.56470428,49.34902514,50.13624035,50.73622198,51.31726087,51.98110795,52.82859271,53.56266476,54.21398622,54.75961112,55.6082913,56.07694442,56.47770282,56.88886494
East Asia & Pacific,EAS,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,,35.84040171,36.63468652,37.54604701,38.28985544,39.03288308,39.77505818,40.48423364,40.71442959,41.1755401,41.83519982,42.78020077,43.39244268,44.06523679,45.15186449,46.1292277,47.01019572,47.75271408,48.43906759,49.09799934,49.85840783,50.6875339,51.44907545,52.18256985,52.80003824,53.69011506,54.27451494,54.76440866,55.25267504
East Asia & Pacific,EAS,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,2.618253585,130.2028728,53.67181212,2.248353457,116.5752954,,31.13340415,51.43937922,,34.79854736,4.081252099,40.23906465,54.34196823,,1.649870096,15.20233584,3.689565126,15.12405872,,34.67176664,28.18377842,,13.69414521,,,16.72859971,,,
East Asia & Pacific,EAS,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,,,,,,,,,,,39.19367843,40.3487882,41.22617875,42.29119305,43.1899262,44.3470279,45.69157285,46.87409355,48.23879164,49.50324171,50.84085526,52.03203434,53.23641184,54.44630646,55.4100627,56.42421306,57.34268156,,
East Asia & Pacific (excluding high income),EAP,Access to electricity (% of population),EG.ELC.ACCS.ZS,82.59916773,81.60168426,83.88937622,83.24598375,84.53589534,85.45995377,86.57578863,87.74910858,88.50377757,89.18371984,89.72648209,90.28895373,90.87793322,91.20871949,91.7333289,91.94867203,93.03063998,93.18554757,93.85270715,94.43162676,94.99733022,95.35698882,95.81166173,96.05724223,96.2182035,96.53323788,96.58073219,,
East Asia & Pacific (excluding high income),EAP,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,78.99159726,77.76219751,80.34562132,79.16462103,81.08488355,81.55170802,82.9203463,84.69035211,84.52607187,85.30339258,86.34583971,86.54709282,87.22834451,87.65165139,88.00333262,88.12744402,89.66646239,89.72295418,90.41027157,91.27515794,91.13343983,92.47184904,93.26482498,93.51058791,94.22582538,94.3095414,93.89374851,,
East Asia & Pacific (excluding high income),EAP,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,94.08882607,93.73918486,94.5210463,94.5560897,95.12081225,95.1957063,95.43487524,96.0664212,96.00517532,96.13436815,96.4544326,96.48398439,96.68814244,97.15560643,97.05364693,97.22018345,97.41678784,97.68118029,97.8517314,98.0057066,98.19119735,98.29295565,98.36333756,98.46217653,98.55843731,98.70309656,98.80294479,,
East Asia & Pacific (excluding high income),EAP,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,55.07487106,,,69.13577271,,,70.61881256,
